name,address,suburb,state,postcode,latitude,longitude,phone,opening_hours,venue_type,source
Greenwood Manor,617 Lower Dandenong Road,DINGLEY VILLAGE,VIC,3172,-37.989978,145.138408999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Regis Rosebud,1 Wyuna Street,CAPEL SOUND,VIC,3940,-38.3704779999999,144.883026999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Sutherland Lodge,125 McKean Street,BAIRNSDALE,VIC,3875,-37.832776,147.606002999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
The Lakes Hostel,107-115 Lake Street,EDENHOPE,VIC,3318,-37.0348729999999,141.289197,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Estia Health Bentleigh,34-36 Clairmont Avenue,BENTLEIGH,VIC,3204,-37.921903,145.026873999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Willowbrae-Templestowe Hostel,81-85 Porter Street,TEMPLESTOWE,VIC,3106,-37.752192,145.133888,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Arcare Reservoir,2 Gremel Road,RESERVOIR,VIC,3073,-37.725413,145.029948999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Calvary Elouera,6-11 Kooringa Place,TORQUAY,VIC,3228,-38.3244279999999,144.315579,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Cheltenham Manor,10-12 Bendigo Street,CHELTENHAM,VIC,3192,-37.964255,145.059497999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Liscombe House,339 St Helena Road,SAINT HELENA,VIC,3088,-37.6890089999999,145.132577999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Lyrebird Village,8 Neerim Street,DROUIN,VIC,3818,-38.134686,145.864676,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Hailey House Hostel,703 NORMAN Street,BALLARAT NORTH,VIC,3350,-37.5364909999999,143.857801999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Avoca Hostel,10 Templeton Street,AVOCA,VIC,3467,-37.092419,143.468565,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
mecwacare Ballan Aged Care Facility,168 Inglis Street,BALLAN,VIC,3342,-37.5999529999999,144.221765,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Coptic Hostel,18 St Kyrillos Place,NARRE WARREN,VIC,3805,-38.0050329999999,145.287058999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Mercy Place Ave Maria,25 Graham Street,SHEPPARTON,VIC,3630,-36.361691,145.405653999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Bolga Court Hostel,1 Lakeside Drive,TALLANGATTA,VIC,3700,-36.212823,147.181830999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
James Thomas Court,117 Morgan Street,SEBASTOPOL,VIC,3356,-37.6048759999999,143.835707,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
RM Begg,27-35 Epping Street,KYNETON,VIC,3444,-37.2517289999999,144.461163999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Warrina Hostel,26 Piper Street,YARRAWONGA,VIC,3730,-36.010874,146.005718,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Princes Court Homes Hostel,27 Princes Street,MILDURA,VIC,3500,-34.1922459999999,142.148967999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Warramunda Village Hostel,Warramunda Drive,KYABRAM,VIC,3620,-36.31692,145.041876,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Bindaree Retirement Centre,86 Highett Street,MANSFIELD,VIC,3722,-37.0606379999999,146.086768,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Cooinda Village Inc,1 -35 Kilfeera Road,BENALLA,VIC,3672,-36.5564449999999,145.997692,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Lutheran Homes Hamilton,72 Ballarat Road,HAMILTON,VIC,3300,-37.744041,142.040710999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Mercy Place Lynbrook,500 Evans Road,LYNBROOK,VIC,3975,-38.0645919999999,145.261665999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Numurkah Pioneers Memorial Lodge,13 Katamatite-Nathalia Road,NUMURKAH,VIC,3636,-36.099038,145.445135999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Johnson-Goodwin Memorial Homes,22 Camp Street,DONALD,VIC,3480,-36.3708,142.977485999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Aeralife Twin Parks,33-45 Blake Street,RESERVOIR,VIC,3073,-37.7321659999999,145.036991,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Boort District Health Loddon Place,5 Kiniry Street,BOORT,VIC,3537,-36.1151699999999,143.727194999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Baptcare - Northaven Community,84-86 Shadforth Street,KERANG,VIC,3579,-35.7261049999999,143.915706999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Moyola Lodge Hostel,60 Hunter Street,TATURA,VIC,3616,-36.4383849999999,145.224314999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Lumeah Lodge Hostel,13 HOSPITAL Street,DAYLESFORD,VIC,3460,-37.337496,144.145251,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
St Vincent's Care Services Eltham - Willandra Lodge,43 Diamond Street,ELTHAM,VIC,3095,-37.7121879999999,145.145761999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
BSL Aged Care - Clifton Hill,160 Gold Street,CLIFTON HILL,VIC,3068,-37.792541,144.990451,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
John Curtin Aged Care,5 Cushing Avenue,CRESWICK,VIC,3363,-37.4206369999999,143.891673999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Kellock Lodge,15 Bon Street,ALEXANDRA,VIC,3714,-37.185569,145.711934,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Wintringham Hostel - Port Melbourne,79 Swallow Street,PORT MELBOURNE,VIC,3207,-37.837856,144.93252,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Wintringham McLean Lodge Hostel,1-2 Little Princes Street,FLEMINGTON,VIC,3031,-37.783346,144.936124,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Mayflower Edith Bendall,11 Park Street,PASCOE VALE,VIC,3044,-37.729078,144.925624999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Villa Maria Catholic Homes St Bernadette's Aged Care Residence,17 Park Drive,SUNSHINE NORTH,VIC,3020,-37.7594679999999,144.825453,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Lakeview Lodge Hostel,22 Church Street,NAGAMBIE,VIC,3608,-36.780884,145.14981,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Warrnambool Riverside Care Community,62-76 Huntingfield Drive,WARRNAMBOOL,VIC,3280,-38.386819,142.530909,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Estia Health Leopold,52-60 Ash Road,LEOPOLD,VIC,3224,-38.195559,144.467470999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
St Paul's Hostel for the Elderly,15-17 Strettle Street,THORNBURY,VIC,3071,-37.754092,144.983261999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Trentham Hostel,22-24 Victoria Street,TRENTHAM,VIC,3458,-37.3867359999999,144.327598999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Beaufort Hostel,1-3 Burton Street,BEAUFORT,VIC,3373,-37.431663,143.381952,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
McLellan House Hostel,2 Robinson Street,JACANA,VIC,3047,-37.68582,144.912655999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Calvary Vonlea Manor,1-9 Moran Place,NORLANE,VIC,3214,-38.094394,144.345462999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Ottrey Lodge,16 Campbell Road,COBRAM,VIC,3644,-35.9197729999999,145.660054,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Bolton Clarke The Ashley,17-21 Ashley Street,RESERVOIR,VIC,3073,-37.71795,145.001898,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Heathcote Health Low Care Service,39 Hospital Street,HEATHCOTE,VIC,3523,-36.925604,144.709705,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Eventide Homes (Stawell) Inc,111 Patrick Street,STAWELL,VIC,3380,-37.063561,142.791825999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Lyndoch Hostel,Hopkins Road,WARRNAMBOOL,VIC,3280,-38.3967609999999,142.506860999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Maculata Place,124 Maculata Drive,SHEPPARTON,VIC,3630,-36.3642299999999,145.39258,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
mecwacare Elstoft House,12-14 Beulah Street,HAMLYN HEIGHTS,VIC,3215,-38.1200499999999,144.323483,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Uniting AgeWell Kingsville,319 Geelong Road,KINGSVILLE,VIC,3012,-37.807507,144.876971999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
The Sydney-Lynne Quayle & Fitzroy Lodge Hostels,21 Barclay Street,HEYWOOD,VIC,3304,-38.136946,141.624720999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Moyne Health Services-Moyneyana House,31 COLLEGE Street,PORT FAIRY,VIC,3284,-38.3834719999999,142.226088,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Uniting AgeWell Kalkee Murray,9 Spring Street,BELMONT,VIC,3216,-38.180567,144.348643,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Holloway Aged Care Services,1 Rotary Drive,KEILOR EAST,VIC,3033,-37.746934,144.862049,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Mooroopna Place Residential Aged Care Service,30-50 Knight Street,MOOROOPNA,VIC,3629,-36.3863369999999,145.351791999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Allawah Special Care Hostel,42 HUME Street,YARRAWONGA,VIC,3730,-36.0123979999999,146.006146,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Kaniva Hostel,7 Farmers Street,KANIVA,VIC,3419,-36.3814769999999,141.245743,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Assisi Centre Aged Care,230 Rosanna Road,ROSANNA,VIC,3084,-37.7410369999999,145.073836,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Inglewood & Districts Health Service Hostel,3 Hospital Street,INGLEWOOD,VIC,3517,-36.5725849999999,143.873393999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Doutta Galla Lynch's Bridge Aged Care Facility,44 Market Street,KENSINGTON,VIC,3031,-37.789883,144.926735,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Eureka Village Hostel,16-40 Balmoral Drive,BALLARAT EAST,VIC,3350,-37.5598749999999,143.88963,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Vasey RSL Care Bundoora,5-7 Tower Avenue,BUNDOORA,VIC,3083,-37.702832,145.054676999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Malvern East Horizons Care Community,235 WAVERLEY Road,MALVERN EAST,VIC,3145,-37.878214,145.066624999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Allambee Nursing Home Kingston Centre,376 Warrigal Road,CHELTENHAM,VIC,3192,-37.9575499999999,145.078759999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Coppin Centre,45 Moubray Street,MELBOURNE,VIC,3004,-37.8476849999999,144.984464,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Boollam Boollam Aged Care Centre,376 Warrigal Road,CHELTENHAM,VIC,3192,-37.9575499999999,145.078759999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Mooraleigh Hostel,748 Centre Road,BENTLEIGH EAST,VIC,3165,-37.921796,145.062735,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Victorian Elderly Chinese Hostel,77 Hurtle Street,ASCOT VALE,VIC,3032,-37.7744259999999,144.906002,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Yarriambiack Lodge Hostel,18 Dimboola Road,WARRACKNABEAL,VIC,3393,-36.2524999999999,142.381912999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Doutta Galla Woornack Aged Care Facility,6-8 Killara Street,SUNSHINE WEST,VIC,3020,-37.787495,144.823272,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Kurrajong Lodge,2 ARNOTT Street,HORSHAM,VIC,3400,-36.7140619999999,142.208729,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Doutta Galla Yarraville Village Aged Care Facility,34 A Somerville Road,YARRAVILLE,VIC,3013,-37.8135219999999,144.892977999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Andrews House,42 School Road,TRAFALGAR,VIC,3824,-38.2137529999999,146.150989,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Bupa Windsor,102-104 Union Street,WINDSOR,VIC,3181,-37.854294,144.988699999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Harmony Village Inc,20 Zurcas Lane,SHEPPARTON,VIC,3630,-36.3891459999999,145.426693,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Grange Residential Care Services,19 Gray Street,HAMILTON,VIC,3300,-37.7461169999999,142.018429999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
